site_id,host,url,has_data,synthetic_index,operator_note,tags,notes
grass-cultivar-index,grass-cultivar-index.mullmania.com,https://grass-cultivar-index.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,"Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Interactive Mullmania starfield and launch controls. | Salvaged grass-name list into filterable catalog by Turf, Prairie, Forage, Tropical, Ornamental, Wetland, Weedy. | Renamed from pennington during the April 2026 sixth-pass cleanup."
graveyard,graveyard.mullmania.com,https://graveyard.mullmania.com/,false,false,,github|curated,
graveyard-browser,graveyard-browser.mullmania.com,https://graveyard-browser.mullmania.com/,false,false,,curated,Static archive browser surface from the graveyard repo. | Renamed from docs during the April 2026 twelfth-pass cleanup.
grid-and-train-file-index,grid-and-train-file-index.mullmania.com,https://grid-and-train-file-index.mullmania.com/,true,true,,data,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Renamed from starfruit during the April 2026 seventh-pass cleanup.
gumball,gumball.mullmania.com,https://gumball.mullmania.com/,false,false,,github|curated,Crank the gumball machine. Get a one-line piece of advice.
hackathon,hackathon.mullmania.com,https://hackathon.mullmania.com/,false,false,,github-pages|mullmania-mirror|public-frontdoor|repo-artifacts,Repo docs page.
harbor-docket-d839,harbor-docket-d839.mullmania.com,https://harbor-docket-d839.mullmania.com/,false,false,,mullmania|public-frontdoor|github|curated|ui-framework,Generated by the new-random-site skill with a synced demo package.
hello-text-file-index,hello-text-file-index.mullmania.com,https://hello-text-file-index.mullmania.com/,true,true,,data,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Canonical Mullmania site id established by the naming cleanup pass. | Renamed from plum during the April 2026 seventh-pass cleanup.
hello-underworld-page,hello-underworld-page.mullmania.com,https://hello-underworld-page.mullmania.com/,false,false,,curated,Renamed from pricklypear-5949 during the April 2026 eighth-pass cleanup.
hello-universe-color-toggle,hello-universe-color-toggle.mullmania.com,https://hello-universe-color-toggle.mullmania.com/,false,false,,curated,Renamed from test-project during the April 2026 twelfth-pass cleanup.
hello-universe-stub-page-3455,hello-universe-stub-page-3455.mullmania.com,https://hello-universe-stub-page-3455.mullmania.com/,false,false,,,
hello-universe-stub-page-4360,hello-universe-stub-page-4360.mullmania.com,https://hello-universe-stub-page-4360.mullmania.com/,false,false,,,
hello-universe-stub-page-6757,hello-universe-stub-page-6757.mullmania.com,https://hello-universe-stub-page-6757.mullmania.com/,false,false,,,
hello-universe-stub-page-7979,hello-universe-stub-page-7979.mullmania.com,https://hello-universe-stub-page-7979.mullmania.com/,false,false,,,
hello-world,hello-world.mullmania.com,https://hello-world.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated,Canonical Mullmania site id established by the naming cleanup pass. | Static hello-world page. Publish the repository root directly; there is no build step. | Validated canonical repo-local deploy contract. | Minimal hello-world landing page; doubles as deploy smoke target.
hello-world-backup-archive,hello-world-backup-archive.mullmania.com,https://hello-world-backup-archive.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Interactive Mullmania starfield and launch controls. | Blunt root page replacing synthetic index. | Renamed from pineapewple during the April 2026 fifth-pass cleanup.
hello-world-backup-index,hello-world-backup-index.mullmania.com,https://hello-world-backup-index.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,"Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Interactive Mullmania starfield and launch controls. | Recovered from eleven March 4, 2025 backup HTML files under lettuce/10945/. | Renamed from lettuce during the April 2026 fifth-pass cleanup."
hello-world-button,hello-world-button.mullmania.com,https://hello-world-button.mullmania.com/,true,false,,data|curated,Renamed from lemon-9779 during the April 2026 first-pass cleanup.
hello-world-dark,hello-world-dark.mullmania.com,https://hello-world-dark.mullmania.com/,false,false,,curated,Renamed from paspalum-3579 during the April 2026 eighth-pass cleanup.
hello-world-stub-page,hello-world-stub-page.mullmania.com,https://hello-world-stub-page.mullmania.com/,false,false,,,
hidden-center-bumper-bounce,hidden-center-bumper-bounce.mullmania.com,https://hidden-center-bumper-bounce.mullmania.com/,false,false,,curated,Renamed from mary-had-a-little-lamb-8254 during the April 2026 eleventh-pass cleanup.
hilbert,hilbert.mullmania.com,https://hilbert.mullmania.com/,false,false,,simulation|curated,Three.js simulation: hilbert.
host-status-page,host-status-page.mullmania.com,https://host-status-page.mullmania.com/,false,false,,github|curated,Published plain status page because the checked-in HTML prototype is not ready to run on its own. | Renamed from bidew during the April 2026 tenth-pass cleanup.
hosting-onboarding-wizard,hosting-onboarding-wizard.mullmania.com,https://hosting-onboarding-wizard.mullmania.com/,false,false,,curated,Renamed from roku-style-onboarding-wizard-1494 during the April 2026 twelfth-pass cleanup.
hosting-onboarding-wizard-basic,hosting-onboarding-wizard-basic.mullmania.com,https://hosting-onboarding-wizard-basic.mullmania.com/,false,false,,curated,Renamed from roku-style-onboarding-wizard-4476 during the April 2026 twelfth-pass cleanup.
hot-wire,hot-wire.mullmania.com,https://hot-wire.mullmania.com/,false,false,,sim|physics|voxel|three-js|hot-wire|styrofoam|satisfying,"Hot wire cuts styrofoam. Pick a shape, set the wire, watch the foam vanish."
html-better-builtins,html-better-builtins.mullmania.com,https://html-better-builtins.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated,"Static prototype with a root index.html entrypoint and a legacy test.html alias. Publish the repository root directly; no build step. | Static prototype with a root index.html entrypoint and a legacy test.html alias. Publish the repository root directly; no build step. The root page is the real shipped browser surface. | Validated canonical repo-local deploy contract. | Root publish surface is the real builtins demo shell, with test.html preserved as a compatibility alias."
html-canvas-overlay,html-canvas-overlay.mullmania.com,https://html-canvas-overlay.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|tooling|canvas-overlay|github-pages|mullmania-mirror|static-frontend|framework|framework-support|ui-tooling|library,Publish the generated site/ folder. The root repo keeps the demos and library sources; the build artifact is the deploy surface for GitHub Pages and Mullmania. | Reusable canvas overlay effects library with hosted demos and docs. | Validated canonical repo-local deploy contract. | Publishes the built site/ surface instead of the older docs-only front door.
html5-demos,html5-demos.mullmania.com,https://html5-demos.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework|github-pages|mullmania-mirror,Repo docs page.
hydropress,hydropress.mullmania.com,https://hydropress.mullmania.com/,false,false,,sim|physics|soft-body|three-js|hydropress|satisfying,A hydraulic press squashes 3D objects flat. Tap to fire.
iamverysmart,iamverysmart.mullmania.com,https://iamverysmart.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated,Truthful static surface is SignalRHost/wwwroot. Use same-origin or explicit host query params for the sample clients. | Validated canonical repo-local deploy contract in the Apr 2026 canon sweep wave.
image-fiber,image-fiber.mullmania.com,https://image-fiber.mullmania.com/,false,false,,canon-deploy-ready|dual-static|github|curated|frontend-ui|image|editor|crop|ui-framework,porcelain tools to help you crop | Image Fiber editor shell published to Mullmania and backed by the image-fiber Lambda API. | Image Fiber editor shell published from Resources/HTML/samples/sploosh.
images,images.mullmania.com,https://images.mullmania.com/,true,false,,data|images|generated-assets|gallery|backend|mullmania-data|ui-framework,"Image archive backend seeded from Codex-generated Nelsonville assets. ipzom.com is the bootstrap model; this repo is the images.mullmania.com rebrand target. | Gallery sister site for Image Fiber with upload, browse, preview, and download support."
infinite-scroll,infinite-scroll.mullmania.com,https://infinite-scroll.mullmania.com/,false,false,,mullmania|canon-deploy-ready|dual-static|github|curated|frontend-ui|ui-framework|v3|infinite-scroll|search|static,Validated canonical repo-local deploy contract. | Top-level site consumes the shared UI runtime. | Local and production regression suites pass.
inner-thoughts,inner-thoughts.mullmania.com,https://inner-thoughts.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework,Repo docs page.
integrated-midi-ball-game,integrated-midi-ball-game.mullmania.com,https://integrated-midi-ball-game.mullmania.com/,false,false,,curated|games,Renamed from integrated-midi-ball-game-1416 during the April 2026 twelfth-pass cleanup.
integrated-midi-ball-game-variant-1522,integrated-midi-ball-game-variant-1522.mullmania.com,https://integrated-midi-ball-game-variant-1522.mullmania.com/,false,false,,curated|games,Renamed from integrated-midi-ball-game-1522 during the April 2026 twelfth-pass cleanup.
integrated-midi-ball-game-variant-5352,integrated-midi-ball-game-variant-5352.mullmania.com,https://integrated-midi-ball-game-variant-5352.mullmania.com/,false,false,,curated,Renamed from integrated-midi-ball-game-5352 during the April 2026 twelfth-pass cleanup.
integrated-midi-ball-game-variant-5742,integrated-midi-ball-game-variant-5742.mullmania.com,https://integrated-midi-ball-game-variant-5742.mullmania.com/,false,false,,curated,Renamed from integrated-midi-ball-game-5742 during the April 2026 twelfth-pass cleanup.
interactive-floating-cloud-clusters,interactive-floating-cloud-clusters.mullmania.com,https://interactive-floating-cloud-clusters.mullmania.com/,false,false,,curated,Renamed from interactive-floating-clouds-9113 during the April 2026 twelfth-pass cleanup.
interactive-floating-clouds,interactive-floating-clouds.mullmania.com,https://interactive-floating-clouds.mullmania.com/,false,false,,curated,Renamed from interactive-floating-clouds-2707 during the April 2026 twelfth-pass cleanup.
interactive-floating-clouds-puffy,interactive-floating-clouds-puffy.mullmania.com,https://interactive-floating-clouds-puffy.mullmania.com/,false,false,,curated,Renamed from interactive-floating-clouds-9924 during the April 2026 twelfth-pass cleanup.
interactive-force-directed-graph,interactive-force-directed-graph.mullmania.com,https://interactive-force-directed-graph.mullmania.com/,false,false,,curated,Renamed from interactive-force-directed-graph-3230 during the April 2026 twelfth-pass cleanup.
interactive-force-graph-editor,interactive-force-graph-editor.mullmania.com,https://interactive-force-graph-editor.mullmania.com/,false,false,,curated,Renamed from tempdshg-cline-cline-graph during the April 2026 fifteenth-pass cleanup.
interactive-orbit-simulation,interactive-orbit-simulation.mullmania.com,https://interactive-orbit-simulation.mullmania.com/,false,false,,curated,Canonical Mullmania site id established by the naming cleanup pass.
interactive-pitch-ai-ui,interactive-pitch-ai-ui.mullmania.com,https://interactive-pitch-ai-ui.mullmania.com/,false,false,,,
interactive-pitch-ai-ui-9611,interactive-pitch-ai-ui-9611.mullmania.com,https://interactive-pitch-ai-ui-9611.mullmania.com/,false,false,,curated,Legacy overlong site id remapped to a DNS-safe short host alias. | Renamed from interactive-pitch-a-hands-on-look-at-ai-enhanced-ui-development-9611 during the April 2026 twelfth-pass cleanup.
interactive-rope-physics,interactive-rope-physics.mullmania.com,https://interactive-rope-physics.mullmania.com/,false,false,,curated,Renamed from watermelon-7350 during the April 2026 third-pass cleanup.
invisible-nodes-graph,invisible-nodes-graph.mullmania.com,https://invisible-nodes-graph.mullmania.com/,false,false,,curated,Renamed from invisible-nodes-graph-live during the April 2026 twelfth-pass cleanup.
invisible-nodes-graph-snapshot,invisible-nodes-graph-snapshot.mullmania.com,https://invisible-nodes-graph-snapshot.mullmania.com/,false,false,,curated,Renamed from invisible-nodes-graph-2025-02-26-21-56-15 during the April 2026 twelfth-pass cleanup.
itchy-brain,itchy-brain.mullmania.com,https://itchy-brain.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|curated|data|tooling|github-pages|llm|mullmania-mirror|scratch|storage,Static frontend mirror for the Itchy Brain Lambda-backed scratch UI. | Framework-adjacent scratch and storage surface hosted at Mullmania.
jeopardy-board,jeopardy-board.mullmania.com,https://jeopardy-board.mullmania.com/,false,false,,curated|games,Canonical Mullmania site id established by the naming cleanup pass.
jeopardy-board-00,jeopardy-board-00.mullmania.com,https://jeopardy-board-00.mullmania.com/,false,false,,games,Canonical Mullmania site id established by the non-destructive naming cleanup pass. | Legacy public hosts are retained for rollback but should no longer be treated as first-class launchpad entries.
jeopardy-board-01,jeopardy-board-01.mullmania.com,https://jeopardy-board-01.mullmania.com/,false,false,,games,Renamed from suborbital-4604 during the April 2026 tenth-pass cleanup.
jeopardy-board-02,jeopardy-board-02.mullmania.com,https://jeopardy-board-02.mullmania.com/,false,false,,games,Canonical Mullmania site id established by the non-destructive naming cleanup pass. | Legacy public hosts are retained for rollback but should no longer be treated as first-class launchpad entries.
jeopardy-board-classic,jeopardy-board-classic.mullmania.com,https://jeopardy-board-classic.mullmania.com/,false,false,,curated,Renamed from suborbital-4604 during the April 2026 tenth-pass cleanup.
jeopardy-geo-game,jeopardy-geo-game.mullmania.com,https://jeopardy-geo-game.mullmania.com/,false,false,,curated,Canonical Mullmania site id established by the naming cleanup pass.
json-anon,json-anon.mullmania.com,https://json-anon.mullmania.com/,false,false,,canon-deploy-ready|github|curated|frontend-ui|ui-framework,Canonical browser app published from docs/. The shell is shared-UI first and the editor surface is the only local interaction escape hatch.
json-anonymizer-classic,json-anonymizer-classic.mullmania.com,https://json-anonymizer-classic.mullmania.com/,false,false,,curated,Renamed from tomato-1689 during the April 2026 second-pass cleanup.
json-anonymizer-compact,json-anonymizer-compact.mullmania.com,https://json-anonymizer-compact.mullmania.com/,false,false,,,
json-anonymizer-rescue,json-anonymizer-rescue.mullmania.com,https://json-anonymizer-rescue.mullmania.com/,true,true,,data,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Canonical Mullmania site id established by the naming cleanup pass. | Renamed from redcurrant during the April 2026 fifth-pass cleanup.
json-anonymizer-tool,json-anonymizer-tool.mullmania.com,https://json-anonymizer-tool.mullmania.com/,true,false,,data|curated,Renamed from olive-9288 during the April 2026 first-pass cleanup.
json-formatter,json-formatter.mullmania.com,https://json-formatter.mullmania.com/,false,false,,curated,Renamed from json-formatter-7979 during the April 2026 twelfth-pass cleanup.
json-image-grid-browser,json-image-grid-browser.mullmania.com,https://json-image-grid-browser.mullmania.com/,false,false,,curated,Renamed from starfruit-6197 during the April 2026 third-pass cleanup.
json-path-table-editor,json-path-table-editor.mullmania.com,https://json-path-table-editor.mullmania.com/,false,false,,curated,Renamed from structured-json-editor-3476 during the April 2026 twelfth-pass cleanup.
json-scanner-rescue,json-scanner-rescue.mullmania.com,https://json-scanner-rescue.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Interactive Mullmania starfield and launch controls. | The Cytoscape scanner works; the Mermaid draft still renders with a syntax error. | Renamed from mermaid during the April 2026 fifteenth-pass cleanup.
json-tools,json-tools.mullmania.com,https://json-tools.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|tooling|ui-framework,Repo docs page. | Reusable JSON scanning and indexing library with a hosted docs/demo surface. | Validated canonical repo-local deploy contract.
kazoo,kazoo.mullmania.com,https://kazoo.mullmania.com/,false,false,,github|curated,Memphis Group toy band. Tap shapes to honk. Compose a tune.
keepalive,keepalive.mullmania.com,https://keepalive.mullmania.com/,false,false,,host-rescue|monitor-ui,Static snapshot of the monitor UI and config.
kerplop,kerplop.mullmania.com,https://kerplop.mullmania.com/,false,false,,game|party|tv|phone-remote|signal-argh|sumo|marble,
kuramoto,kuramoto.mullmania.com,https://kuramoto.mullmania.com/,false,false,,simulation|curated,Three.js simulation: kuramoto.
kurzgesagt-bbq-scene,kurzgesagt-bbq-scene.mullmania.com,https://kurzgesagt-bbq-scene.mullmania.com/,false,false,,curated,Renamed from kurzgesagt-bbq-scene-3027 during the April 2026 twelfth-pass cleanup.
kurzgesagt-rocket-demo,kurzgesagt-rocket-demo.mullmania.com,https://kurzgesagt-rocket-demo.mullmania.com/,false,false,,curated,Renamed from rocket-8888 during the April 2026 tenth-pass cleanup.
l-shaped-train-coupler-demo,l-shaped-train-coupler-demo.mullmania.com,https://l-shaped-train-coupler-demo.mullmania.com/,false,false,,curated,Renamed from strawberry-4035 during the April 2026 third-pass cleanup.
lambda-builder-api,lambda-builder-api.mullmania.com,https://lambda-builder-api.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework,Repo docs page.
lambda-service-directory,lambda-service-directory.mullmania.com,https://lambda-service-directory.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework,Repo docs page.
lambda-url-root,lambda-url-root.mullmania.com,https://lambda-url-root.mullmania.com/,false,false,,curated,Canonical Mullmania site id established by the naming cleanup pass.
last-hit-note-sequencer,last-hit-note-sequencer.mullmania.com,https://last-hit-note-sequencer.mullmania.com/,false,false,,curated,Renamed from mary-had-a-little-lamb-8936 during the April 2026 eleventh-pass cleanup.
launchpad-e2e-1778279867218,launchpad-e2e-1778279867218.mullmania.com,https://launchpad-e2e-1778279867218.mullmania.com/,false,false,,launchpad-created|editor,Created from the launchpad editor flow.
layouts-everywhere,layouts-everywhere.mullmania.com,https://layouts-everywhere.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|tooling|ui-framework,Static CSS grid builder. Publish the repository root directly; there is no build step. | Reusable layout generator and CSS grid tooling with hosted docs and demos.
leaderboard,leaderboard.mullmania.com,https://leaderboard.mullmania.com/,false,false,,games|curated|kbd-first,"Polished single-file game; keyboard-first (arrows / enter / backspace), mouse alt where appropriate."
lecter,lecter.mullmania.com,https://lecter.mullmania.com/,false,false,,public-frontdoor|lecter|context-surgery|claude-code|visualization|static-site|demo,lecter — context surgery for Claude Code. This subdomain is an interactive demo with a single canned session; the real tool runs locally (see github.com/mist83/lecter).
leftover-file-index,leftover-file-index.mullmania.com,https://leftover-file-index.mullmania.com/,true,true,,data,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Canonical Mullmania site id established by the naming cleanup pass. | Renamed from ssss during the April 2026 fifteenth-pass cleanup.
leftover-files-holding-page,leftover-files-holding-page.mullmania.com,https://leftover-files-holding-page.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Interactive Mullmania starfield and launch controls. | Blunt holding page for leftover files only. | Renamed from mist83 during the April 2026 fifteenth-pass cleanup.
legacy-placeholder-page,legacy-placeholder-page.mullmania.com,https://legacy-placeholder-page.mullmania.com/,false,false,,,Canonical Mullmania site id established by the naming cleanup pass. | Renamed from soursop-legacy during the April 2026 seventh-pass cleanup.
legacy-websites-link-hub,legacy-websites-link-hub.mullmania.com,https://legacy-websites-link-hub.mullmania.com/,false,false,,,Renamed from mullman-websites during the April 2026 fifteenth-pass cleanup.
lemonade,lemonade.mullmania.com,https://lemonade.mullmania.com/,false,false,,github|curated,Suburban felt-tip lemonade stand. Pour a 1-line note into a paper cup.
libraries,libraries.mullmania.com,https://libraries.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|tooling,Bundle repo; static mirror targets the WWB reminder demo in fabs/wwb-reminder. GitHub Pages publishes docs/ as a clean hub. | Validated canonical repo-local deploy contract in the Apr 2026 canon sweep wave.
library-workspace-shell,library-workspace-shell.mullmania.com,https://library-workspace-shell.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated,Repo docs page. | Validated canonical repo-local deploy contract in the Apr 2026 canon sweep wave. | Interactive Mullmania starfield and launch controls. | Blunt page; repo is an empty workspace with broken symlinks. | Renamed from libs during the April 2026 thirteenth-pass cleanup.
licensewindowshuffle,licensewindowshuffle.mullmania.com,https://licensewindowshuffle.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|github-pages|mullmania-mirror,Repo docs page. | Interactive Mullmania starfield and launch controls. | What this tool actually is: license-weeks to license-windows converter. | Small CLI that converts license-weeks into weekend windows. No browser app.
lichtenberg,lichtenberg.mullmania.com,https://lichtenberg.mullmania.com/,false,false,,simulation|curated,Diffusion-limited aggregation from any seed.
lie-detector,lie-detector.mullmania.com,https://lie-detector.mullmania.com/,false,false,,games|curated|kbd-first,"Polished single-file game; keyboard-first (arrows / enter / backspace), mouse alt where appropriate."
lighthouse,lighthouse.mullmania.com,https://lighthouse.mullmania.com/,false,false,,curated,"Storm-coast beacon, red beam when ecosystem is on fire."
lime-wall-note-bounce,lime-wall-note-bounce.mullmania.com,https://lime-wall-note-bounce.mullmania.com/,false,false,,curated,Renamed from mary-had-a-little-lamb-2898 during the April 2026 eleventh-pass cleanup.
linked-car-train,linked-car-train.mullmania.com,https://linked-car-train.mullmania.com/,true,false,,data|curated,Renamed from zucchini-1805 during the April 2026 first-pass cleanup.
liskov-file-system,liskov-file-system.mullmania.com,https://liskov-file-system.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|frontend-ui|tooling|ui-framework|github-pages|http-api|file-browser|mullmania-mirror,Repo docs page. | Shared local-and-S3 storage abstraction with a hosted docs/demo surface. | Validated canonical repo-local deploy contract. | Top-level site consumes the shared UI runtime. | Mullmania redirects to the live file browser because the backend auth flow still depends on same-origin hosting. | Shared local-and-S3 storage abstraction with a working live browser. | Mullmania now uses a redirect shell because the live backend still requires same-origin auth flow. | Publish the actual Liskov browser UI to Mullmania and keep the filesystem API behind the same host /api surface. | Publish the Liskov library demo UI to Mullmania and keep the filesystem API behind the same host /api surface.
live-cytoscape-editor,live-cytoscape-editor.mullmania.com,https://live-cytoscape-editor.mullmania.com/,false,false,,curated,Canonical Mullmania site id established by the naming cleanup pass.
llm-decision-tree,llm-decision-tree.mullmania.com,https://llm-decision-tree.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|frontend-ui|tooling|ui-framework,"Static deploy surface lives at the repo root for GitHub Pages and Mullmania. The backend host remains for local/server rendering, but the publishable frontend is the root landing page plus wwwroot viewer and decisions JSON. | Validated canonical repo-local deploy contract. | Front door consumes shared UI styles through a swappable ui.[base-url] host instead of the previously hardcoded ui.mikesendpoint.com stylesheet."
llm-help,llm-help.mullmania.com,https://llm-help.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|github-pages|guides|llm|mullmania-mirror|static,Static guide site; GitHub Pages can publish docs/ while Mullmania mirrors the root app.
logo-designer,logo-designer.mullmania.com,https://logo-designer.mullmania.com/,false,false,,tooling|curated|kbd-first,"Polished single-file utility; keyboard-first (arrows / enter / backspace), mouse alt where appropriate."
logsplit,logsplit.mullmania.com,https://logsplit.mullmania.com/,false,false,,sim|physics|rigid-body|three-js|logsplit|satisfying,"Tap to swing the maul. One round, two halves."
lonetree-brewing-sign,lonetree-brewing-sign.mullmania.com,https://lonetree-brewing-sign.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated,Static taproom display for the Lone Tree brewing sign. Repo root is the mirror surface; Pages publishes docs/.
loop-reset-note-sequencer-6480,loop-reset-note-sequencer-6480.mullmania.com,https://loop-reset-note-sequencer-6480.mullmania.com/,false,false,,curated,Renamed from mary-had-a-little-lamb-6480 during the April 2026 eleventh-pass cleanup.
loop-reset-note-sequencer-6617,loop-reset-note-sequencer-6617.mullmania.com,https://loop-reset-note-sequencer-6617.mullmania.com/,false,false,,curated,Renamed from mary-had-a-little-lamb-6617 during the April 2026 eleventh-pass cleanup.
loose-code-scraps,loose-code-scraps.mullmania.com,https://loose-code-scraps.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Canonical Mullmania site id established by the naming cleanup pass. | Interactive Mullmania starfield and launch controls. | Blunt root page pointing at the only public side artifact worth opening. | Overwrote earlier root with blunter version; linked pineapple-code-highlight as the only side artifact worth opening. | Renamed from pineapple during the April 2026 sixth-pass cleanup.
loose-rope-train,loose-rope-train.mullmania.com,https://loose-rope-train.mullmania.com/,true,false,,data|curated,Renamed from kiwi-wacky-train-2 during the April 2026 first-pass cleanup.
lucas-slop,lucas-slop.mullmania.com,https://lucas-slop.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated,The repository root is the Mullmania static app surface. GitHub Pages publishes docs/. The code/ tree is backend-only and must stay out of the static contract.
magnetic-field-particle-canvas,magnetic-field-particle-canvas.mullmania.com,https://magnetic-field-particle-canvas.mullmania.com/,false,false,,curated,Renamed from untitled-experiment-9521 during the April 2026 thirteenth-pass cleanup.
mainline-coding,mainline-coding.mullmania.com,https://mainline-coding.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|github-pages|mullmania-mirror,"Publish the repository root directly. tv/index.html is the main app surface, mobile/builder-remote.html is the companion remote, and test/test-canvas-builder.html is the smoke harness. | Validated canonical repo-local deploy contract. | TV + mobile app-building workflow. Repo root index.html is a hand-built dark hero (theme-coherent, not a generic frontdoor) that links to the actual app surfaces under tv/, mobile/, test/."
managed-blank-proof,managed-blank-proof.mullmania.com,https://managed-blank-proof.mullmania.com/,false,false,,launchpad-created|blank|managed-broker|proof,Created from the launchpad blank-site flow.
managed-broker-proof,managed-broker-proof.mullmania.com,https://managed-broker-proof.mullmania.com/,false,false,,launchpad-created|editor|managed-broker|proof,Created from the launchpad editor flow.
managed-copy-proof,managed-copy-proof.mullmania.com,https://managed-copy-proof.mullmania.com/,false,false,,launchpad-created|copy|managed-broker|proof,Copied from managed-broker-proof.
managed-tv-proof,managed-tv-proof.mullmania.com,https://managed-tv-proof.mullmania.com/,false,false,,launchpad-created|template|tv-app|tv-tail|managed-broker|proof,Created from the TV app template.
manifest-shell,manifest-shell.mullmania.com,https://manifest-shell.mullmania.com/,false,false,,curated,Canonical Mullmania site id established by the naming cleanup pass.
marble-maze,marble-maze.mullmania.com,https://marble-maze.mullmania.com/,false,false,,tv-surface|phone-pair|signal-argh|multiplayer|game|uses-pair-js|marble|maze|tv|phone-remote|party,First consumer of https://ui.mullmania.com/js/pair.js — the canon TV+phone-via-QR pairing primitive.
marble-playground,marble-playground.mullmania.com,https://marble-playground.mullmania.com/,false,false,,tv-surface|phone-pair|signal-argh|multi-screen|physics|uses-pair-js,Compositor pattern: physics runs in the control plane above a 2D world; each iframe or remote TV is a viewport into that shared world. Marbles never 'transfer' between screens — they fly above all of them.
marionette,marionette.mullmania.com,https://marionette.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated,"Marionette public site and download surface for the QueueBridge HTTP facade, room ledger, and macOS bundle."
matter-ball-image-demo,matter-ball-image-demo.mullmania.com,https://matter-ball-image-demo.mullmania.com/,false,false,,curated,Renamed from matter-js-ball-with-image-6381 during the April 2026 twelfth-pass cleanup.
matter-force-graph-7465,matter-force-graph-7465.mullmania.com,https://matter-force-graph-7465.mullmania.com/,false,false,,curated,Renamed from matter-js-force-graph-7465 during the April 2026 twelfth-pass cleanup.
matter-force-graph-9662,matter-force-graph-9662.mullmania.com,https://matter-force-graph-9662.mullmania.com/,false,false,,curated,Renamed from matter-js-force-graph-9662 during the April 2026 twelfth-pass cleanup.
matter-rope-graph-2871,matter-rope-graph-2871.mullmania.com,https://matter-rope-graph-2871.mullmania.com/,false,false,,curated,Renamed from matter-js-rope-physics-graph-2871 during the April 2026 twelfth-pass cleanup.
matter-rope-graph-6604,matter-rope-graph-6604.mullmania.com,https://matter-rope-graph-6604.mullmania.com/,false,false,,curated,Renamed from matter-js-rope-physics-graph-6604 during the April 2026 twelfth-pass cleanup.
matter-rope-physics,matter-rope-physics.mullmania.com,https://matter-rope-physics.mullmania.com/,false,false,,curated,Renamed from matter-js-rope-physics-9357 during the April 2026 twelfth-pass cleanup.
matter-shape-explosion-playground,matter-shape-explosion-playground.mullmania.com,https://matter-shape-explosion-playground.mullmania.com/,false,false,,curated,Renamed from untitled-experiment-5489 during the April 2026 thirteenth-pass cleanup.
